t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1647552454,838,0.165032,0.131863,0.148983,0.155454,events/second
1647552487,843,0.164943,0.143290,0.151142,0.156027,events/second
1647552517,849,0.165147,0.169258,0.155954,0.157487,events/second
1647552547,852,0.164769,0.143268,0.150705,0.155612,events/second
1647552577,858,0.164972,0.169244,0.155558,0.157085,events/second
1647552607,861,0.164599,0.143261,0.150347,0.155223,events/second
1647553637,870,0.138963,0.069344,0.021229,0.055978,events/second
1647553667,873,0.138777,0.095562,0.031950,0.058521,events/second
1647553697,879,0.139067,0.110319,0.041596,0.060973,events/second
1647553727,882,0.138882,0.130957,0.053420,0.064429,events/second
1647553757,888,0.139169,0.131786,0.061024,0.066688,events/second
1647553787,891,0.138985,0.145154,0.071053,0.069963,events/second
1647553817,897,0.139268,0.125402,0.073725,0.070938,events/second
1647553847,900,0.139086,0.151824,0.085586,0.075151,events/second
1647553877,905,0.139213,0.129447,0.086875,0.075957,events/second
